timestamp,ts-auth-service-latency,ts-auth-service-workload,ts-route-service-workload,ts-price-service-memory,ts-preserve-other-service-cpu,ts-price-service-cpu,ts-travel-service-memory,ts-payment-service-memory,ts-train-service-cpu,ts-travel-service-cpu,ts-preserve-service-memory,ts-route-service-latency,ts-notification-service-memory,ts-payment-service-cpu,ts-ui-dashboard-latency,ts-route-service-cpu,ts-notification-service-cpu,ts-user-service-cpu,ts-ui-dashboard-workload,ts-order-service-memory,ts-travel-service-latency,ts-user-service-workload,ts-travel-service-workload,ts-preserve-service-cpu,ts-order-service-cpu,ts-auth-service-cpu,ts-ui-dashboard-cpu,ts-user-service-memory,ts-route-service-memory,ts-preserve-other-service-memory,ts-ui-dashboard-memory,ts-auth-service-memory,ts-train-service-memory,ts-user-service-latency
20/03/2025 15:51:43,4.784615384615385,0.15555555555555553,1.052991452991453,637186048,0.009622791334834872,0.00995755821660523,641716224,623901696,0.010080885893115558,0.010510463479958602,544527701.3333334,42.63636363636363,629869226.6666666,0.009827387631530146,46.32198952879581,0.08431312204742727,0.010368923905907037,0.014814972458686052,1.3555555555555554,634626048,NaN,0.44999999999999996,0,0.008409060539045837,0.01059448328185326,0.008450532511403855,0.03050104461583884,694089728,718019242.6666666,538873856,56532992,651479722.6666666,673812480,8.537037037037038
20/03/2025 15:52:13,4.6,0.15185185185185185,1.0222222222222221,637184682.6666666,0.009944142198598202,0.008167634534810298,641860949.3333334,623933440,0.010305654408856463,0.007879931640682084,543757653.3333334,43.29842931937172,629948416,0.010164700478657087,46.61434977578476,0.08918577229658836,0.010356841710776842,0.013900167504185984,1.3777777777777775,634722986.6666667,NaN,0.538888888888889,0,0.014647591301634755,0.010867750244248665,0.011983379918295766,0.031897969308102465,693547008,718217216,538911744,56451072,650784768,673916928,8.545454545454545
20/03/2025 15:52:43,4.6,0.16296296296296295,0.988034188034188,637068288,0.008724908579886287,0.010143712693203851,642094421.3333334,623943680,0.01081979239834439,0.010291127501724858,542770176,43.21608040201005,629785600,0.010402085362084989,46.486175115207374,0.07697204535807661,0.010766344867138719,0.013906379841843716,1.3444444444444443,634799104,NaN,0.527957778321362,0,0.010000338900991298,0.010461196675644187,0.011519020691427954,0.022181101695555972,693544277.3333334,717348864,539160576,56016896,648868864,673315498.6666666,8.787115901736222
20/03/2025 15:53:13,4.6,0.17037037037037034,0.9777777777777777,636793856,0.009935999782034674,0.010459549098606679,641725440,623996928,0.010220519211902424,0.010329116055831245,542183424,44.55307262569832,629242880,0.010213575341495622,46.810810810810814,0.08584857075913914,0.010353079087219198,0.021315179053479353,1.333333333333333,635526144,NaN,0.5555555555555556,0,0.009760501583674551,0.012502673163802179,0.011368764930478519,0.02960699623884018,693574314.6666666,716598272,537916757.3333334,56124757.33333333,647746560,672101717.3333333,8.871428571428574
20/03/2025 15:53:43,4.6,0.18498192864586796,1.0381830059339539,636659029.3333334,0.009847967544987849,0.010202367009802914,641064960,624168960,0.010673203135377361,0.010831818436852046,542199808,42.85237531916622,628965376,0.010013169009511711,46.27577319587628,0.08941672235215886,0.010015341759522631,0.013211800081744317,1.3555555555555552,637711701.3333334,NaN,0.46614226479522824,0,0.009908613706816354,0.007383819826093029,0.011873225390122854,0.02248831451123228,693420032,716156928,537113600,55663274.666666664,647737344,672304128,8.76334705882353
20/03/2025 15:54:13,4.6,0.16296296296296295,0.9777777777777774,636264448,0.010073680007984677,0.010364773678764653,640757760,624267264,0.010501775918176344,0.010572890103220036,542203904,42.27124183006535,628675584,0.010214134605922562,46.421052631578945,0.08522573396308214,0.010149703043040784,0.013823212478419155,1.3185185185185184,637784064,NaN,0.5055555555555555,0,0.00972334199498992,0.010353771513871582,0.011478595178717426,0.030488122081766916,693340842.6666667,716039168,537254912,55219541.33333333,647814144,672296140.8,8.632352941176471
20/03/2025 15:54:43,4.6000000000000005,0.25555555555555554,0.9743589743589742,635698176,0.010174909889157318,0.010440540404298003,640841728,624136192,0.010411501383806428,0.010579937234301787,542197760,42.19424460431655,628374186.6666666,0.010185112224154545,46.297297297297305,0.07881562113523373,0.010017841989597483,0.013754563495960229,1.3148148148148147,637954730.6666666,NaN,0.4444444444444444,0,0.00965098328310297,0.008873206228255203,0.009982865596177925,0.021670305618985915,693082112,716356608,537451178.6666666,54935552,647812096,672210944,8.718750000000002
20/03/2025 15:55:13,4.6,0.2222171195683484,1.035897435897436,635362304,0.009983462466656113,0.00863690115615619,640990208,624079872,0.010785061893171842,0.008628543838900287,542210048,43.813291139240505,628210346.6666667,0.01015015299745578,46.675392670157066,0.09166884989915482,0.007536097430936685,0.01359148678636023,1.362962962962963,638611456,NaN,0.4388888888888889,0,0.009865939254720985,0.010124494013080743,0.012398516996762088,0.031206997084550967,692720640,716621824,537739264,54895616,648545621.3333333,672381610.6666666,8.75
20/03/2025 15:55:43,4.6000000000000005,0.19259259259259257,1.01025641025641,635364352,0.010047065377567313,0.009857008973082892,641063936,624102400,0.0077774700309272,0.010365761881432678,542243840,46.84210526315789,627892224,0.010332467058770816,46.7741935483871,0.09297025932124872,0.010413788371821778,0.013531014945782837,1.3518518518518519,637421568,NaN,0.47777777777777775,0,0.009888710289554369,0.010278933935408619,0.011712370572208398,0.02716289522092791,692447232,716950528,537555968,54950912,648677376,672048469.3333334,8.5
20/03/2025 15:56:13,4.6,0.1259259259259259,1.0188034188034187,635345578.6666666,0.010656180258666745,0.01031826041278948,641156096,624031334.4,0.008620451426180578,0.011108602214433386,542286848,192.28813559322043,627737395.2,0.01024984917043864,195.62499999999994,0.3710084137687028,0.01044047918237281,0.013150254629626563,1.3037037037037038,636056576,NaN,0.41111111111111104,0,0.009754304706764716,0.01013106044361708,0.011282119882752488,0.030466036939816664,692084736,718533632,537198592,55072768,648431616,671851520,8.8
20/03/2025 15:56:43,4.6,0.08518518518518518,1.087179487179487,635354112,0.009987119041713654,0.007063304696936289,641261568,624025600,0.010425043337310973,0.010686470813501419,542381056,212.76649746192896,627716096,0.010154409478741362,212.61363636363637,0.5411265556753581,0.00854935750378617,0.014418311604848756,1.3814814814814813,636192768,NaN,0.45555555555555555,0,0.010301455688833432,0.008790798567337443,0.010878322736058278,0.03104032609989386,692065280,720077619.2,537169920,55043072,648437760,672029696,8.897435897435898
20/03/2025 15:57:13,4.6,0.1333333333333333,1.0529914529914528,635368448,0.010393001000589526,0.010216749826918281,641265664,623878144,0.010812372832092219,0.01044199673844332,542370816,218.7782805429864,627772074.6666666,0.008620830637843694,221.9298245614035,0.5424620773398078,0.01058185009461999,0.013545229590741458,1.348148148148148,635658240,NaN,0.41111111111111104,0,0.009990469848935972,0.010472370995979875,0.01190616496199852,0.03244513643980614,692183040,719794176,537174016,55098368,648213845.3333334,672000000,8.46
20/03/2025 15:57:43,4.6,0.15185185185185185,0.9675213675213674,635243178.6666666,0.009890461142645047,0.010134857765073786,641303552,623550464,0.010056128602545386,0.009062369454752231,542316544,218.04651162790697,627952640,0.009685032788997312,222.0625,0.5380219794100864,0.010326050379772083,0.013307511591963493,1.2814814814814814,634408960,NaN,0.5,0,0.009625753166369115,0.010237990667037743,0.011534290514738931,0.025208834592172245,692473856,719295829.3333334,537007445.3333334,55315456,648171520,671843942.4,8.314814814814817
20/03/2025 15:58:13,4.681818181818182,0.15925925925925924,1.01025641025641,635207680,0.010079648334387733,0.009969620253164398,641359872,623540224,0.010098456150384722,0.010892353758956473,542319616,213.7162162162162,627994624,0.010027178816312059,222.56097560975613,0.5395417450781699,0.010111395969490223,0.013375569845004268,1.3185185185185184,634408140.8,NaN,0.43348652528532,0,0.009607178979091798,0.010411282229428142,0.011416976066717025,0.031595318019644346,692621312,718792294.4,537075712,55411507.2,648176640,671784960,8.59221531538654
20/03/2025 15:58:43,4.720000000000001,0.1185185185185185,1.0068376068376066,635219968,0.009960335149412905,0.009824524016484294,641548288,623516330.6666666,0.01037186168717542,0.010295170957891939,543925248,214.97536945812803,627811328,0.007546433839648204,221.61073825503357,0.5401494445289875,0.01005087056614579,0.013561232045016414,1.2999999999999998,634346496,NaN,0.4888888888888888,0,0.011235965207161339,0.010442859963584013,0.011374821439662324,0.03148742488801432,692515840,718347264,537186304,55392256,648224768,671714304,8.625
20/03/2025 15:59:13,4.6,0.19629629629629627,1.0081257025325234,634914133.3333334,0.010020197912431661,0.01016075034195713,641676902.4,623564117.3333333,0.008567356219223192,0.009975178963270923,546566144,211.80483433889805,627747840,0.009843165843361227,218.87755102040813,0.4424913900065255,0.009780554479805734,0.02219792577406487,1.3111111111111113,634368000,NaN,0.38888888888888884,0,0.011529753705440812,0.01059385493120806,0.009154324967867666,0.025552616545806695,692860245.3333333,718206293.3333334,537315328,55420245.333333336,648365056,671682560,9.071428571428571
20/03/2025 15:59:43,4.6,0.20370370370370366,1.0222222222222221,634792960,0.009899332244423102,0.009654466774243229,641082368,623686656,0.009967136150232219,0.010725551133572854,548622336,214.58333333333337,627745792,0.009918345543346637,225.80357142857144,0.5414393311857717,0.009951022247520178,0.012671550032702929,1.311111111111111,634411008,NaN,0.3833333333333333,0,0.010000711329535977,0.010451789093410836,0.009922331400570838,0.025484090201110556,693428224,718457856,537506816,55324672,648586581.3333334,671765845.3333334,8.767857142857142
20/03/2025 16:00:13,4.6899999999999995,0.15555555555555553,1.0102564102564102,634796032,0.010031269704116011,0.009862337060221502,640453290.6666666,623869952,0.00997347209246855,0.010092082204874354,548727466.6666666,216.25000000000006,627788800,0.009759803085322328,221.58385093167703,0.5391074644749363,0.010416001067500898,0.01340544806099491,1.3296296296296293,634238293.3333334,NaN,0.5,0,0.007529960757860488,0.008598257350215062,0.012025640303969007,0.02367085236870889,693399552,718722048,537767936,55216128,648899242.6666666,671801344,8.842105263157894
20/03/2025 16:00:43,4.6,0.14074074074074072,0.9863247863247863,634787157.3333333,0.010131000157381952,0.010047935548843891,640451925.3333334,623962112,0.007609110807499628,0.01046386188887268,549522090.6666666,206.11702127659578,627884032,0.01938025993649032,214.81617647058823,0.5397218097969674,0.01015928662809177,0.014089839635953045,1.3148148148148147,633958400,NaN,0.5277777777777777,0,0.010005336907520977,0.010429415393372565,0.011499358692785842,0.03047838547061536,693506048,718498474.6666666,537957376,55396761.6,648664678.4,671651157.3333333,8.56060606060606
20/03/2025 16:01:13,4.6,0.17407407407407405,0.9487179487179487,634800810.6666666,0.009860303757637738,0.009953868809424317,640452608,623876778.6666666,0.010109817301340498,0.01052378448855874,549957632,210.9390862944162,628038314.6666666,0.009592304015299076,211.33333333333331,0.5388604526166937,0.010175438189207719,0.014338251271132425,1.2888888888888888,634048512,NaN,0.5166666666666666,0,0.0082446900640366,0.01036294664708706,0.011429558804045803,0.029377162704408363,693619712,718097066.6666667,537916416,55426048,648532992,671561045.3333334,8.24074074074074
20/03/2025 16:01:43,4.6,0.15555555555555553,1.0119658119658117,634816512,0.007820650542179728,0.010182795698924479,640549888,623939584,0.009913977624474306,0.010393044647893687,550104064,210.175,628181674.6666667,0.010205079186200674,215.72916666666674,0.5408128018849486,0.007602239071223344,0.013605482257039789,1.3444444444444443,634127360,NaN,0.42222222222222217,0,0.009728889850686357,0.009899044445336633,0.011204424489309344,0.03061158578827398,693699584,718118912,537878528,55218176,648594773.3333334,671682560,8.5
20/03/2025 16:02:13,4.6,0.16666666666666666,1.0051282051282049,634904576,0.010023105313718467,0.008192631600693138,643178496,624028057.6,0.007460936914437159,0.012114229649882815,550127206.4,213.21428571428572,628155392,0.010091656360005122,214.4736842105263,0.4025868458635839,0.01008649900458952,0.013166676864714223,1.3296296296296297,634058069.3333334,NaN,0.47222222222222215,0,0.009649155822251749,0.009877426886217934,0.011592581808407458,0.030167650577603983,693749077.3333334,717595989.3333334,537458005.3333334,55648256,648595456,671726250.6666667,8.583333333333334
20/03/2025 16:02:43,4.676595744680851,0.18148148148148144,0.9739278286347558,634913792,0.009985750715817789,0.00979876273653831,645724160,624162816,0.010096884899685377,0.01010619688092637,548801740.8,212.1209782364819,628172117.3333334,0.00987917487489729,214.23913043478262,0.5395116055863511,0.010135326261649506,0.013925458767817827,1.3148148148148144,634175488,NaN,0.5277777777777777,0,0.009720712514547187,0.010098215783876935,0.011658754631290081,0.02970161836976534,693476352,717445120,536885248,55772501.333333336,648599552,671653888,8.303571428571429
20/03/2025 16:03:13,4.664285714285714,0.19999999999999998,0.9264957264957264,634840064,0.00983294888445322,0.009792947612534544,645961045.3333333,624357376,0.009986470208648169,0.010402026500393702,545701888,209.78021978021974,627813034.6666666,0.009720495794599888,215.14705882352942,0.5378409973307493,0.005820675000001075,0.013564155693691904,1.2888888888888885,634444458.6666666,NaN,0.5333333333333332,0,0.00805912373827051,0.010198640984088755,0.011975807989323324,0.023092451874767564,693310464,718215168,536567808,55138986.66666667,648604672,671754240,8.1
20/03/2025 16:03:43,4.6,0.1259259259259259,0.9999999999999998,634843136,0.010120289469225597,0.010140483870965977,646680576,624620885.3333333,0.010025689905587895,0.007413059386762654,543494144,218,627630080,0.009806032430615851,221.13793103448273,0.5388841470195683,0.009990062202352464,0.014171096093816988,1.3037037037037036,634843136,NaN,0.5166666666666666,0,0.006033324999998513,0.010575451950519258,0.009021824820445543,0.029565487450239302,693310805.3333334,718675968,536633344,55212714.66666667,648577024,671862784,8.25925925925926
20/03/2025 16:04:13,4.6,0.10370370370370369,1.0495726495726494,634852352,0.009923850182434055,0.009767206254820747,647199744,624477184,0.010427853553484271,0.01050466539362452,543364710.4,217.83653846153845,627764224,0.00997914754360261,219.89726027397268,0.5427214467214515,0.010084975423992254,0.013536047125020765,1.333333333333333,634388480,NaN,0.42222222222222217,0,0.009789353958145341,0.008043914019397512,0.009056388233595171,0.025668022130935685,693348352,717946880,536734720,55270058.666666664,648472576,671705088,8.574074074074074
20/03/2025 16:04:43,4.6,0.15555555555555553,1.0051282051282049,634849280,0.009827603845132716,0.009848180220348883,647799808,624111616,0.009819174245038425,0.010491815895183474,543252480,209.16230366492147,627877888,0.010319994713888447,218.59060402684565,0.5403802517878447,0.010273333333334208,0.01399918985893581,1.3148148148148149,634163200,NaN,0.47222222222222215,0,0.00944829868926511,0.010045345643664784,0.011441655932130779,0.0309858083289669,693463040,717448806.4,536817664,55185408,648366080,671759564.8,8.280000000000001
20/03/2025 16:05:13,4.6,0.15555555555555553,0.9679096069683886,634849280,0.010004162507296795,0.009712818389716266,648073216,623912960,0.009853708400183167,0.010599416119276795,543267498.6666666,209.28603137179442,627950592,0.009982321855470287,218.01470588235293,0.44967004749324685,0.008080801078780874,0.02613052754982126,1.3037037037037036,634413056,NaN,0.46666666666666656,0,0.009431766593021517,0.010565236586506679,0.011442025604093492,0.029557630264731894,693782528,717550592,536927232,55289856,648368128,671813632,9.431818181818182
20/03/2025 16:05:43,4.6,0.09259259259259259,1.0017094017094015,634862250.6666666,0.005596850000000587,0.009902586939980704,648190634.6666666,623941632,0.007303947479133725,0.008552455308441521,543327232,211.6753926701571,627979264,0.009895360860274328,222.5,0.5408699668722525,0.010037586351059856,0.027639693877551497,1.3407407407407406,634449920,NaN,0.5388888888888888,0,0.009833407742840852,0.010351140692736833,0.011043293340952748,0.029752638645047912,693758634.6666667,718374229.3333334,537320106.6666667,55261184,648142848,671749461.3333334,8.695652173913041
20/03/2025 16:06:13,4.6,0.13703703703703704,1.0034188034188032,634878634.6666666,0.01166219332733049,0.005881424999995489,647445504,624318054.4,0.010129079857290274,0.010623404756299321,543395840,213.52941176470588,627952640,0.010171461616309382,217.33552631578948,0.5379358597408264,0.010366838922485976,0.015234912311959998,1.3407407407407406,634542080,NaN,0.4888888888888888,0,0.009512887047537258,0.010204250295156994,0.010951546610578374,0.030294235254915182,697349461.3333333,718376960,538912768,55089834.66666667,647905280,671792128,8.693548387096774
20/03/2025 16:06:43,4.6,0.1297439552200025,0.973727499644517,634932224,0.011500626945690933,0.01005735716852446,645931008,624659660.8,0.009604554568892077,0.008843121341977025,543493120,205.345133350877,628045824,0.009617265393104665,215.57553956834533,0.4044009266927649,0.010035503229648655,0.014083050410924372,1.3111111111111113,634760192,NaN,0.5339212935123938,0,0.00825070023964543,0.008582104769698222,0.01124666935809812,0.01732279999999946,699416576,718284117.3333334,541873152,55231829.33333333,647932586.6666666,671683584,8.581975517368214
20/03/2025 16:07:13,4.6,0.10370370370370369,1.0188034188034185,636598272,0.009811593273934995,0.01153903313416544,644065280,624827050.6666666,0.010212427838014963,0.010209229445741102,543298355.2,204.8351648351648,628197376,0.00951147923471939,215.71428571428572,0.5363117931411866,0.010038425531915213,0.013521029464414094,1.3111111111111107,634716160,NaN,0.5055555555555554,0,0.009391174642637173,0.00998601049213305,0.009282815963403733,0.030355523012548315,699617280,718460245.3333333,543464448,55275520,648051712,671622144,8.63888888888889
20/03/2025 16:07:43,4.6,0.15185185185185185,0.9863247863247862,639811584,0.00966895186497234,0.01118001521090539,642209109.3333334,624786090.6666666,0.010323115140977153,0.0079885442214874,543101952,208.7714285714286,628310835.2,0.007521500423256859,216.60583941605842,0.5373487658864512,0.009990795316911685,0.013500144644536138,1.2888888888888888,634404864,NaN,0.5,0,0.00953246526260647,0.010148212311093351,0.01123487952446687,0.025994515231326516,700033024,718807040,543879168,55311360,648076288,671570944,8.580645161290324
20/03/2025 16:08:13,4.6,0.12605658374349493,1.0233453769232481,641405952,0.008215609257480591,0.009825767150818291,640854016,624722944,0.009763082146282399,0.009788469346327875,543028565.3333333,210.05513078516088,628323328,0.010082431566067402,214.19708029197082,0.5397751609935681,0.010290615994234862,0.014084325869462209,1.3518518518518514,634249216,NaN,0.517230128504933,0,0.009541987955194783,0.009925689172991442,0.010792131333145924,0.0308444634181014,700712960,718831616,544818517.3333334,55260160,648105984,671445811.2,8.518281340631646
20/03/2025 16:08:43,4.6000000000000005,0.12222222222222222,1.0119658119658117,641477290.6666666,0.01009126249537397,0.009550257020877938,641267712,624697344,0.009906933970935429,0.011304603330070799,543132672,201.25000000000006,628357120,0.009450654865440862,210.08474576271186,0.539895910609376,0.008396939287323305,0.023087029731548275,1.296296296296296,634345472,NaN,0.461111111111111,0,0.009482980628199873,0.01023774667180171,0.01123691259837249,0.03074555394546252,696981504,720102400,545097045.3333334,55188480,648227840,671542272,8.444444444444445
20/03/2025 16:09:13,4.7894736842105265,0.16296296296296295,0.9295325457947302,642402304,0.00772479273485861,0.010222580136509968,641609728,624750592,0.009903688400075881,0.010099245892805987,543289344,211.9174937715251,628359168,0.007444056237224322,219.8780487804878,0.5370133168927306,0.009844735736862481,0.013337323014904754,1.285185185185185,634476544,NaN,0.5,0,0.009389189307051788,0.01010114123001683,0.03118401220372474,0.03085551039368521,692877994.6666667,721734656,545269077.3333334,55207936,648045568,671571968,8.433333333333334
20/03/2025 16:09:43,4.784615384615385,0.14814814814814814,0.9794871794871793,642654208,0.009697972576543902,0.010071952337307037,641693696,624566272,0.010153086754978606,0.010445546012272816,543265792,217.80104712041884,628050602.6666666,0.00974964331965534,222.63358778625957,0.538899309131071,0.010210671517361089,0.013907084486199152,1.348148148148148,634487808,NaN,0.5222222222222221,0,0.009871425525361209,0.007779848152718547,0.029432276174119237,0.03141441757214807,692889600,722250752,545291264,55196876.8,647501824,671447040,8.676470588235293
20/03/2025 16:10:13,4.6,0.10740740740740741,0.9965811965811965,642695168,0.009993740820243735,0.009368832601759601,641824768,624420864,0.00994307387093049,0.010365935556081285,543170560,214.67005076142132,627714048,0.00967519607066229,219.1984732824428,0.5366433490107279,0.010222558744614302,0.010098439570492708,1.3,634326016,NaN,0.5333333333333332,0,0.009355569823435035,0.008506746423121476,0.010994099194944972,0.030001728950034428,692939434.6666666,722973696,544202752,55220224,647234560,671434752,8.708333333333334
20/03/2025 16:10:43,4.6,0.1185185185185185,0.9230769230769229,642693529.6,0.009936881260052738,0.009713704253044068,641848320,624485717.3333334,0.010172497657637546,0.010029761061766902,543216981.3333334,205.58823529411765,627522764.8,0.009794869748011609,217.54545454545453,0.5353521610693339,0.009870661865889706,0.02963895858843676,1.2777777777777772,634018816,NaN,0.5944444444444443,0,0.006604349999997795,0.008636441322647367,0.011151184798245202,0.030012510451174822,692943872,723843072,542017536,55154005.333333336,647144448,671416320,8.85
20/03/2025 16:11:13,4.6000000000000005,0.1333333333333333,1.051282051282051,642659669.3333333,0.010261099006536295,0.00805515524778511,641845248,624384682.6666666,0.01147866939455802,0.010235983702260696,543431680,213.14720812182736,627591577.6,0.009790700617598453,220.51020408163265,0.4482073289734437,0.01017611981936374,0.028444604850680573,1.348148148148148,633907882.6666666,NaN,0.41666666666666663,0,0.00929018109790443,0.007060050000001185,0.011099975209030832,0.031053589978608763,692934656,724283392,540342272,55186432,647237632,673516202.6666666,9.017857142857146
20/03/2025 16:11:43,4.6,0.14444444444444443,0.9794871794871794,640204800,0.010120378975632704,0.010147230524935635,642068480,624335872,0.010029565959523652,0.009873315800120581,543310848,217.0157068062827,627694250.6666667,0.009942540345718332,218.72093023255815,0.5368343796210978,0.009808639398998675,0.013314588601438433,1.2740740740740737,633260032,NaN,0.461111111111111,0,0.009541928871577305,0.024579553177963093,0.011176991150445435,0.03009412381035153,692752384,724205568,539435008,55302144,647103488,677741909.3333334,8.620689655172413
20/03/2025 16:12:13,4.6,0.10361427082640413,0.9288901169563711,638977365.3333334,0.008064346342736388,0.009635123984886099,642299494.4,624321877.3333334,0.009893253925284045,0.009943010264329748,543046656,208.64726003667758,627729749.3333333,0.009669405564688538,210.35714285714283,0.5376050402573376,0.010287926890780329,0.014785837422089667,1.2518518518518518,632926208,NaN,0.6437371116876205,0,0.009683214517170344,0.022525576156008618,0.011001936345424214,0.030328260234255396,692648618.6666667,724401152,539208704,55330816,646840320,677688320,8.641435448619358
20/03/2025 16:12:43,4.6,0.08518518518518518,0.9760683760683759,636364117.3333333,0.010127367926663026,0.007799770995535274,642422101.3333334,624342357.3333334,0.010026338245812111,0.007958679889099358,543148032,208.88235294117646,627917824,0.008659945420095136,216.88461538461542,0.5402253857301205,0.010423988078279144,0.014405918829361486,1.2703703703703701,632769194.6666666,NaN,0.5499999999999998,0,0.009613700781371498,0.008285601532582619,0.010828224278228772,0.029796847076837555,693353130.6666666,722583552,539470233.6,55296000,646866944,677872640,8.666666666666668
20/03/2025 16:13:13,4.6,0.20370370370370366,0.9487179487179485,635035648,0.008373674306004452,0.010272109683789075,642245973.3333334,624465920,0.010018106646489042,0.010791369157683483,543234730.6666667,210.74850299401197,628252672,0.010070063950447263,219.21052631578948,0.5380752574718427,0.010557259102609278,0.013692101954051857,1.296296296296296,632819712,NaN,0.4277777777777777,0,0.009930037713694351,0.010173755703571768,0.011894456131408123,0.022612736027513798,693595136,720747520,539808768,55214080,646870016,678569574.4,8.818181818181818
20/03/2025 16:13:43,4.6,0.2333333333333333,1.0085470085470085,634783061.3333333,0.008345642011210522,0.010562436848460472,642416640,624683008,0.010176245373716327,0.01009830366568285,543327573.3333334,214.50261780104722,628349952,0.009900848035133495,221.2328767123288,0.5403125194934851,0.01023706272220718,0.013364348870639317,1.3296296296296297,632864768,NaN,0.35,0,0.007452968424967929,0.010526543139710527,0.009690881786784969,0.031011674210377153,693723136,720410624,539931648,55184042.666666664,646871040,678995968,8.666666666666666
20/03/2025 16:14:13,4.6,0.1333333333333333,1.0051282051282049,634480640,0.010372292947781435,0.01042713556540325,642553856,624846848,0.0060536500000011985,0.01019629894085531,543381504,212.21153846153842,629160345.6,0.010036944151734777,219.00662251655632,0.5408043384825403,0.011669950452892413,0.013858203749125258,1.2851851851851848,632931328,NaN,0.47777777777777775,0,0.009803701975423657,0.009840910772873497,0.011308806680260745,0.03264046345811015,693541888,719354880,539738112,56355840,646873088,679385770.6666667,8.785714285714285
20/03/2025 16:14:43,4.6,0.1259259259259259,0.9777777777777774,634353664,0.007477826901130547,0.010000847908819556,642102613.3333333,624577194.6666666,0.010155920593902964,0.007555616234596514,543386624,212.85340314136124,630471680,0.010234664764619842,221.97080291970804,0.5390732514702016,0.012185941620018077,0.013489026672904936,1.273199703043801,633001984,NaN,0.45555555555555555,0,0.009878922058754208,0.010062641121369746,0.011383744155433253,0.03272197502511765,693207040,718904524.8,539572906.6666667,58103125.33333333,646851584,679494656,8.833333333333334
20/03/2025 16:15:13,4.6,0.20370370370370366,0.9811965811965809,634346496,0.010215185364237843,0.010394172511288123,641899178.6666667,624002389.3333334,0.01009417985211185,0.010249319464745665,543407104,219.2822966507177,632736426.6666667,0.010214329147391647,224.33098591549296,0.5391213942545288,0.010573490597163494,0.00937225189201411,1.296296296296296,632981504,NaN,0.3555555555555555,0,0.00980248765403993,0.010206348544256236,0.011925990584544797,0.03009029443282656,693372245.3333334,719138816,539572906.6666666,59396096,646895206.4,677884928,8.769230769230768
20/03/2025 16:15:43,4.6,0.18888888888888886,1.0205128205128207,634250240,0.01049626411110049,0.009917542706964193,642001578.6666667,624020684.8,0.010421265202391373,0.010284914271612934,543588352,211.6824644549763,632886613.3333334,0.010379849900875494,221.53846153846155,0.2780873333333299,0.010585343867653252,0.01271374980130264,1.322222222222222,632835072,NaN,0.3387703285884538,0,0.009752246417042318,0.010485307315273775,0.011908653289822905,0.03064084944233723,693454165.3333333,719411200,539539865.6,59552768,646934528,674596864,8.708777934459963
20/03/2025 16:16:13,4.6,0.17777777777777776,0.9658119658119657,634313728,0.008676918917188484,0.010935549316554766,642024789.3333334,624106496,0.010559044545982926,0.008606573654437335,543652249.6,214.44196428571433,633671680,0.010347355904062794,222.28476821192055,0.5410292161871236,0.010548727108071329,0.012940034750174693,1.2962962962962958,632857395.2,NaN,0.47222222222222215,0,0.009935680894126513,0.01034272611553906,0.011814442588379903,0.025768124513108608,693358592,718491648,539557888,59890346.66666667,646985045.3333333,673117184,8.86111111111111
20/03/2025 16:16:43,4.6,0.17407407407407405,0.928205128205128,634451285.3333334,0.009960998841549596,0.010117444494788264,642124458.6666666,624557056,0.01063464678109987,0.010546536280274833,543514624,211.98952879581154,633446400,0.00877340751177276,221.0489510489511,0.5391661552025271,0.010742752324528683,0.015146647954230694,1.2814814814814812,632789401.6,NaN,0.5888888888888888,0,0.009975113323256074,0.010521054056492141,0.01214762681733016,0.03152141222622345,693510144,718175436.8,539623424,60291754.666666664,647135232,671736832,8.785714285714286
20/03/2025 16:17:13,4.6,0.1518466670123226,0.9709401709401708,634582357.3333334,0.010123311537909175,0.008690687377230022,642184192,624631808,0.010236075257055539,0.010441979419491747,543412224,213.625,632952832,0.010768240250152187,220.81632653061226,0.5390011111111027,0.0108231969161297,0.026748224329760737,1.333333333333333,632563029.3333334,NaN,0.6055555555555555,0,0.009587682222032962,0.00879265182149615,0.011668137171269986,0.0310891299443478,693436416,718178986.6666666,539591680,60284928,647172096,670214144,9.219512195121954
20/03/2025 16:17:43,4.6,0.11481481481481481,0.9692307692307691,634618880,0.010366912014492503,0.01034509820291966,642068480,624686421.3333334,0.010429351862940809,0.01789273629874841,543536128,214.77678571428572,632973994.6666666,0.007673767996757504,218.60927152317885,0.5387101934523798,0.011066470894135875,0.034081640599650714,1.2888888888888888,632672256,NaN,0.5833333333333333,0,0.009674911454482168,0.010226060492802577,0.013183255346135177,0.03056628485699044,693316266.6666666,718112085.3333334,539568128,60264448,648187904,670430208,9.214285714285714
20/03/2025 16:18:13,4.6,0.1592592592592592,1.029059829059829,634753024,0.010218285107984611,0.010340090584409191,642059264,625595392,0.009836691296499939,0.010502084878871776,543449088,223.86462882096075,633399978.6666666,0.01192074524367724,227.67857142857147,0.5394327354822479,0.010529243735502564,0.012301484332054633,1.3185185185185184,632675328,NaN,0.33900378285287885,0,0.009574298413803431,0.010401378716071802,0.013269947843687164,0.031412103390843604,693566122.6666666,718483456,539556864,60246016,650274816,670590976,8.679545019902601
