Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1745516702,20,,Aggregated,15.500000,0.000000,15,18,20,21,28,35,170,400,6700,26000,27000,20973,39,15,55.395920381587594,6.133400020189583,27071.697526960634,1636.2152291040861
1745516703,20,,Aggregated,15.600000,0.000000,15,18,20,21,28,35,170,400,6700,26000,27000,20983,39,15,55.37744331520709,6.133400020189583,27071.697526960634,1636.1536958490206
1745516704,20,,Aggregated,15.600000,0.000000,15,18,20,21,28,35,160,400,5500,26000,27000,21003,39,15,55.36184940129171,6.133400020189583,27071.697526960634,1636.3938484978337
1745516705,20,,Aggregated,15.600000,0.000000,15,18,20,21,28,35,160,400,5500,26000,27000,21023,39,15,55.33017032579937,6.133400020189583,27071.697526960634,1636.633401512629
1745516706,20,,Aggregated,15.500000,0.000000,15,18,20,21,28,35,160,400,5500,26000,27000,21036,39,15,55.307579733078974,6.133400020189583,27071.697526960634,1636.6933827723901
1745516707,20,,Aggregated,16.400000,0.000000,15,18,20,21,28,35,160,400,5500,26000,27000,21054,39,15,55.277471951410895,6.133400020189583,27071.697526960634,1636.882587631804
1745516708,20,,Aggregated,16.400000,0.000000,15,18,20,21,28,35,160,400,5500,26000,27000,21077,39,15,55.2354889296702,6.133400020189583,27071.697526960634,1636.9240878682924
1745516709,20,,Aggregated,15.900000,0.000000,15,18,20,21,28,35,160,400,5500,26000,27000,21091,39,15,55.210957139112956,6.133400020189583,27071.697526960634,1636.7380399222418
1745516710,20,,Aggregated,17.400000,0.000000,15,18,20,21,28,35,170,400,5500,26000,27000,21108,39,15,55.22192818840151,6.133400020189583,27071.697526960634,1637.1521224180406
1745516711,20,,Aggregated,17.400000,0.000000,15,18,20,21,28,35,180,400,5500,26000,27000,21126,39,15,55.30176026080122,6.133400020189583,27071.697526960634,1637.7653602196347
1745516712,20,,Aggregated,17.100000,0.000000,15,18,20,21,28,35,180,400,5500,26000,27000,21140,39,15,55.2781008151796,6.133400020189583,27071.697526960634,1638.1205298013244
1745516713,20,,Aggregated,17.100000,0.000000,15,18,20,21,28,35,180,400,5500,26000,27000,21165,39,15,55.23200102357584,6.133400020189583,27071.697526960634,1638.1670210252776
1745516714,20,,Aggregated,16.500000,0.000000,15,18,20,21,28,35,180,400,5500,26000,27000,21176,39,15,55.214401726590246,6.133400020189583,27071.697526960634,1638.2882036267472
1745516715,20,,Aggregated,18.200000,0.000000,15,18,20,21,28,35,180,400,5500,26000,27000,21196,39,15,55.17644634894615,6.133400020189583,27071.697526960634,1638.566805057558
1745516716,20,,Aggregated,18.200000,0.000000,15,18,20,21,28,35,180,400,5500,26000,27000,21215,39,15,55.14205393642398,6.133400020189583,27071.697526960634,1638.32740985152
1745516717,20,,Aggregated,17.100000,0.000000,15,18,20,21,28,35,180,400,5500,26000,27000,21232,39,15,55.110990415088324,6.133400020189583,27071.697526960634,1638.1507629992464
1745516718,20,,Aggregated,18.000000,0.000000,15,18,20,21,28,35,170,400,5500,26000,27000,21252,39,15,55.07584219034197,6.133400020189583,27071.697526960634,1638.3173818934688
1745516719,20,,Aggregated,17.900000,0.000000,15,18,20,21,28,35,170,400,5500,26000,27000,21269,39,15,55.04719825601562,6.133400020189583,27071.697526960634,1638.678734308148
1745516720,20,,Aggregated,17.200000,0.000000,15,18,20,21,28,35,170,400,5500,26000,27000,21284,39,15,55.020954182590586,6.133400020189583,27071.697526960634,1638.854867506108
1745516721,20,,Aggregated,17.200000,0.000000,15,18,20,21,28,35,170,400,5500,26000,27000,21302,39,15,54.989051682655614,6.133400020189583,27071.697526960634,1639.082668294057
1745516722,20,,Aggregated,17.700000,0.000000,15,18,20,21,28,35,170,400,5500,26000,27000,21310,39,15,54.97546197161151,6.133400020189583,27071.697526960634,1638.9032379164712
1745516723,20,,Aggregated,17.600000,0.000000,15,18,20,21,28,35,170,400,5500,26000,27000,21337,39,15,54.94583019869859,6.133400020189583,27071.697526960634,1640.0174813703895
1745516724,20,,Aggregated,17.200000,0.000000,15,18,20,21,28,35,170,400,5500,26000,27000,21350,39,15,54.93335795712568,6.133400020189583,27071.697526960634,1640.1425761124121
1745516725,20,,Aggregated,17.000000,0.000000,15,18,20,21,28,35,170,400,5500,26000,27000,21368,39,15,54.90727186517054,6.133400020189583,27071.697526960634,1640.0900411830776
1745516726,20,,Aggregated,17.000000,0.000000,15,18,20,21,28,35,170,400,5500,26000,27000,21379,39,15,54.888694195442184,6.133400020189583,27071.697526960634,1640.3877169184714
1745516727,20,,Aggregated,17.400000,0.000000,15,18,20,21,28,35,170,400,5500,26000,27000,21390,39,15,54.870708104405445,6.133400020189583,27071.697526960634,1640.3855072463768
1745516728,20,,Aggregated,16.400000,0.000000,15,18,20,21,28,35,180,400,5500,26000,27000,21409,39,15,55.16198015681171,6.133400020189583,27071.697526960634,1640.7342239245177
1745516729,20,,Aggregated,15.900000,0.000000,15,18,20,21,28,35,180,400,5500,26000,27000,21427,39,15,55.16479474323249,6.133400020189583,27071.697526960634,1641.2047883511457
1745516730,20,,Aggregated,15.700000,0.000000,15,18,20,21,28,35,180,400,5500,26000,27000,21443,39,15,55.13580215127762,6.133400020189583,27071.697526960634,1641.668796343795
1745516731,20,,Aggregated,15.600000,0.000000,15,18,20,21,28,35,180,400,5500,26000,27000,21465,39,15,55.0957898947929,6.133400020189583,27071.697526960634,1642.1248078266947
1745516732,20,,Aggregated,15.800000,0.000000,15,18,20,21,28,35,180,400,5500,26000,27000,21479,39,15,55.07185742872847,6.133400020189583,27071.697526960634,1642.3609106569206
1745516733,20,,Aggregated,15.900000,0.000000,15,18,20,21,28,35,180,400,5500,26000,27000,21492,39,15,55.05278501705782,6.133400020189583,27071.697526960634,1642.4834356970036
1745516734,20,,Aggregated,16.300000,0.000000,15,18,20,21,28,35,180,400,5500,26000,27000,21508,39,15,55.023696222594346,6.133400020189583,27071.697526960634,1642.6578017481868
1745516735,20,,Aggregated,15.400000,0.000000,15,18,20,21,28,35,180,400,5500,26000,27000,21524,39,15,55.017857592971055,6.133400020189583,27071.697526960634,1643.0086415164467
1745516736,20,,Aggregated,15.700000,0.000000,15,18,20,21,28,35,180,400,5500,26000,27000,21549,39,15,54.975342062345625,6.133400020189583,27071.697526960634,1643.1584296255046
1745516737,20,,Aggregated,15.500000,0.000000,15,18,20,21,28,35,180,400,5500,26000,27000,21566,39,15,54.964544688472195,6.133400020189583,27071.697526960634,1643.377028656218
1745516738,20,,Aggregated,16.700000,0.000000,15,18,20,21,28,35,180,400,5500,26000,27000,21586,39,15,54.92877656038365,6.133400020189583,27071.697526960634,1643.3170110256647
1745516739,20,,Aggregated,17.400000,0.000000,15,18,20,21,28,35,180,400,5500,26000,27000,21596,39,15,54.91234550516502,6.133400020189583,27071.697526960634,1643.4973143174661
1745516740,20,,Aggregated,16.800000,0.000000,15,18,20,21,28,35,180,400,5500,26000,27000,21620,39,15,54.87943291938739,6.133400020189583,27071.697526960634,1643.600647548566
1745516741,20,,Aggregated,16.700000,0.000000,15,18,20,21,28,35,180,400,5500,26000,27000,21632,39,15,54.859420276674825,6.133400020189583,27071.697526960634,1644.1810743343194
1745516742,20,,Aggregated,17.500000,0.000000,15,18,20,21,28,35,180,400,5500,26000,27000,21654,39,15,54.82378393384046,6.133400020189583,27071.697526960634,1644.5205042948185
1745516743,20,,Aggregated,16.800000,0.000000,15,18,20,21,28,35,180,400,5500,26000,27000,21670,39,15,54.80271705996157,6.133400020189583,27071.697526960634,1644.9244577757268
1745516744,20,,Aggregated,17.500000,0.000000,15,18,20,21,28,35,180,400,5500,26000,27000,21682,39,15,54.79011015646572,6.133400020189583,27071.697526960634,1645.051886357347
1745516745,20,,Aggregated,17.700000,0.000000,15,18,20,21,28,35,180,400,5500,26000,27000,21699,39,15,54.77658591388865,6.133400020189583,27071.697526960634,1645.2672473385871
1745516746,20,,Aggregated,17.700000,0.000000,15,18,20,21,28,35,180,400,5500,26000,27000,21714,39,15,54.790127686160716,6.133400020189583,27071.697526960634,1645.6104356636272
1745516747,20,,Aggregated,17.600000,0.000000,15,18,20,21,28,35,180,400,5500,26000,27000,21735,39,15,54.77501178349488,6.133400020189583,27071.697526960634,1645.4183574879228
1745516748,20,,Aggregated,16.800000,0.000000,15,18,20,21,28,35,180,400,5500,26000,27000,21749,39,15,54.75419800612685,6.133400020189583,27071.697526960634,1645.6448572348154
1745516749,20,,Aggregated,16.400000,0.000000,15,18,20,22,28,35,180,400,5500,26000,27000,21769,40,15,54.768695625978545,6.133400020189583,27071.697526960634,1646.086636960816
1745516750,20,,Aggregated,17.100000,0.000000,15,18,20,22,28,35,180,400,5500,26000,27000,21779,44,15,54.76267113479432,6.133400020189583,27071.697526960634,1645.9863170944489
1745516751,20,,Aggregated,17.500000,0.000000,16,18,20,22,28,36,180,400,5500,26000,27000,21797,49,16,54.75967868539662,6.133400020189583,27071.697526960634,1646.153599119145
1745516752,20,,Aggregated,16.200000,0.300000,16,18,20,22,28,36,180,400,5500,26000,27000,21809,56,16,54.754738810386485,6.133400020189583,27071.697526960634,1645.6850841395753
1745516753,20,,Aggregated,16.600000,0.900000,16,18,20,22,28,36,180,400,5500,26000,27000,21826,59,16,54.726356511199015,6.133400020189583,27071.697526960634,1645.5830660679924
1745516754,20,,Aggregated,15.900000,1.500000,16,18,20,22,28,36,180,400,5500,26000,27000,21844,62,16,54.7013529820181,6.133400020189583,27071.697526960634,1645.8216901666362
1745516755,20,,Aggregated,15.400000,1.800000,16,18,20,22,28,36,180,400,5500,26000,27000,21863,62,16,54.6737165488019,6.133400020189583,27071.697526960634,1646.4410648126973
1745516756,20,,Aggregated,16.100000,2.300000,16,18,20,22,28,36,180,400,5500,26000,27000,21871,62,16,54.66117785055633,6.133400020189583,27071.697526960634,1646.5464770700928
1745516757,20,,Aggregated,15.900000,2.300000,16,18,20,22,28,36,180,400,5500,26000,27000,21879,62,16,54.64634072130837,6.133400020189583,27071.697526960634,1646.3029845971023
1745516758,20,,Aggregated,15.500000,2.300000,16,18,20,22,28,36,180,400,5500,26000,27000,21888,62,16,54.630038616805216,6.133400020189583,27071.697526960634,1646.2266995614036
1745516759,20,,Aggregated,14.900000,2.300000,16,18,20,22,28,36,180,400,5500,26000,27000,21895,62,16,54.6210760889523,6.133400020189583,27071.697526960634,1646.1650605160996
1745516760,20,,Aggregated,14.000000,2.300000,16,18,20,22,28,36,180,400,5500,26000,27000,21901,62,16,54.60927487177565,6.133400020189583,27071.697526960634,1645.9826948541163
1745516761,20,,Aggregated,12.700000,2.300000,16,18,20,22,28,36,180,400,5500,26000,27000,21907,62,16,54.599357982646374,6.133400020189583,27071.697526960634,1645.9744373944402
1745516762,20,,Aggregated,12.300000,2.000000,16,18,20,22,28,36,180,400,5500,26000,27000,21911,62,16,54.59232860448238,6.133400020189583,27071.697526960634,1645.8529505727718
1745516763,20,,Aggregated,12.300000,2.000000,16,18,20,22,28,36,180,400,5500,26000,27000,21915,62,16,54.58545411366204,6.133400020189583,27071.697526960634,1645.9054528861511
1745516764,20,,Aggregated,10.200000,0.800000,16,18,20,22,28,36,180,400,5500,26000,27000,21921,62,16,54.574648715741496,6.133400020189583,27071.697526960634,1645.8976324072808
1745516765,20,,Aggregated,9.500000,0.500000,16,18,20,22,28,36,190,420,10000,26000,27000,21938,79,16,59.679388475141366,6.133400020189583,27071.697526960634,1644.692724952138
1745516766,20,,Aggregated,7.800000,0.000000,16,18,20,22,28,36,190,420,10000,26000,27000,21949,80,16,59.656493600844115,6.133400020189583,27071.697526960634,1644.3195134174678
1745516767,20,,Aggregated,8.200000,1.600000,16,18,20,22,28,36,200,440,10000,26000,27000,21968,81,16,59.89143262753037,6.133400020189583,27071.697526960634,1645.0941824471959
1745516768,20,,Aggregated,7.600000,1.800000,16,18,20,22,28,36,200,460,10000,26000,27000,21983,86,16,60.0212200496626,6.133400020189583,27071.697526960634,1644.7852431424283
1745516769,20,,Aggregated,8.700000,1.900000,16,18,20,22,28,36,200,470,10000,26000,27000,22002,89,16,60.10246201194504,6.133400020189583,27071.697526960634,1644.783746932097
1745516770,20,,Aggregated,9.300000,2.400000,16,18,20,22,29,36,200,470,10000,26000,27000,22012,91,16,60.12414481412937,6.133400020189583,27071.697526960634,1645.0949482100673
1745516771,20,,Aggregated,9.800000,2.500000,16,18,20,22,29,36,200,470,10000,26000,27000,22025,94,16,60.218316495014726,6.133400020189583,27071.697526960634,1645.1014755959138
1745516772,20,,Aggregated,10.700000,2.700000,16,18,20,22,29,36,200,470,10000,26000,27000,22033,94,16,60.201317542896625,6.133400020189583,27071.697526960634,1644.860164299006
1745516773,20,,Aggregated,11.600000,2.900000,16,18,20,22,29,36,200,470,10000,26000,27000,22049,98,16,60.18050121201074,6.133400020189583,27071.697526960634,1644.5751734772552
1745516774,20,,Aggregated,12.200000,3.200000,16,18,20,22,29,36,200,470,10000,26000,27000,22061,102,16,60.155063388863006,6.133400020189583,27071.697526960634,1644.41095145279
1745516775,20,,Aggregated,13.100000,3.600000,16,18,20,22,29,36,200,470,10000,26000,27000,22070,105,16,60.13720614688347,6.133400020189583,27071.697526960634,1644.546986859991
1745516776,20,,Aggregated,13.500000,3.700000,16,18,20,22,29,36,200,470,10000,26000,27000,22089,106,16,60.09818114374204,6.133400020189583,27071.697526960634,1644.6291366743628
1745516777,20,,Aggregated,13.500000,3.700000,16,18,20,22,29,36,200,470,10000,26000,27000,22097,108,16,60.08102627433558,6.133400020189583,27071.697526960634,1644.3145223333484
1745516778,20,,Aggregated,13.800000,2.600000,16,18,20,22,29,36,200,470,10000,26000,27000,22116,111,16,60.04118744647984,6.133400020189583,27071.697526960634,1644.150117561946
1745516779,20,,Aggregated,13.300000,2.700000,16,18,20,22,29,36,200,470,10000,26000,27000,22125,114,16,60.02152185718724,6.133400020189583,27071.697526960634,1643.9413333333334
1745516780,20,,Aggregated,12.900000,2.400000,16,18,20,22,29,36,200,490,10000,26000,27000,22140,121,16,61.66998386245714,6.133400020189583,27071.697526960634,1643.3926829268294
1745516781,20,,Aggregated,12.900000,2.600000,16,18,20,22,29,36,200,490,10000,26000,27000,22156,127,16,61.634403071881174,5.9705739840865135,27071.697526960634,1643.208566528254
1745516782,20,,Aggregated,13.200000,3.200000,15,18,20,22,28,36,200,490,10000,26000,27000,22171,127,15,61.602147175733386,5.9705739840865135,27071.697526960634,1643.4763880745118
1745516783,20,,Aggregated,13.000000,3.300000,15,18,20,22,28,36,200,490,10000,26000,27000,22187,132,15,61.566779415525126,5.9705739840865135,27071.697526960634,1643.3009870644971
1745516784,20,,Aggregated,13.400000,3.300000,15,18,20,22,28,36,200,490,10000,26000,27000,22197,134,15,61.54508573641722,5.9705739840865135,27071.697526960634,1643.2724242014688
1745516785,20,,Aggregated,13.800000,3.300000,15,18,20,22,29,36,200,480,10000,26000,27000,22222,139,15,61.55498553230664,5.9705739840865135,27071.697526960634,1642.6862118621186
1745516786,20,,Aggregated,14.100000,3.500000,15,18,20,22,29,36,200,480,10000,26000,27000,22237,140,15,61.523105112907004,5.9705739840865135,27071.697526960634,1642.8891487161038
1745516787,20,,Aggregated,14.200000,3.100000,15,18,20,22,29,36,200,480,10000,26000,27000,22248,143,15,61.498868023414786,5.9705739840865135,27071.697526960634,1642.7938691118302
1745516788,20,,Aggregated,14.600000,3.400000,15,18,20,22,28,36,200,480,10000,26000,27000,22272,147,15,61.44920876264829,5.9705739840865135,27071.697526960634,1642.7892420977012
1745516789,20,,Aggregated,14.800000,3.400000,15,18,20,22,28,36,200,480,10000,26000,27000,22285,152,15,61.42068760280868,5.9705739840865135,27071.697526960634,1642.3901278887145
1745516790,20,,Aggregated,15.600000,3.400000,15,18,20,22,28,36,200,480,10000,26000,27000,22299,156,15,61.390514849756805,5.9705739840865135,27071.697526960634,1642.3404636979237
1745516791,20,,Aggregated,15.700000,3.700000,15,18,20,22,28,36,200,480,10000,26000,27000,22322,159,15,61.345894288133316,5.9705739840865135,27071.697526960634,1642.4028312875191
1745516792,20,,Aggregated,15.600000,3.200000,15,18,20,22,28,36,200,480,10000,26000,27000,22332,163,15,61.3234896424326,5.9705739840865135,27071.697526960634,1641.9596543077198
1745516793,20,,Aggregated,15.700000,3.300000,15,18,20,22,28,36,200,480,10000,26000,27000,22350,163,15,61.290325509078,5.9705739840865135,27071.697526960634,1641.5975391498882
1745516794,20,,Aggregated,15.900000,3.400000,15,18,20,22,28,36,200,480,10000,26000,27000,22365,168,15,61.2596504761686,5.328487022779882,27071.697526960634,1641.482673820702
1745516795,20,,Aggregated,15.400000,3.200000,15,18,20,22,28,36,200,480,10000,26000,27000,22372,171,15,61.244571361635266,5.328487022779882,27071.697526960634,1641.3363132487038
1745516796,20,,Aggregated,16.000000,3.100000,15,18,20,22,28,36,200,480,10000,26000,27000,22395,174,15,61.19903934484073,5.328487022779882,27071.697526960634,1641.5699039964277
1745516797,20,,Aggregated,15.800000,3.400000,15,18,20,22,28,36,200,470,10000,26000,27000,22415,176,15,61.19865319930921,5.328487022779882,27071.697526960634,1641.7581084095473
1745516798,20,,Aggregated,15.400000,3.200000,15,18,20,22,28,36,200,470,10000,26000,27000,22426,179,15,61.17551572720683,5.328487022779882,27071.697526960634,1641.8344332471238
1745516799,20,,Aggregated,15.900000,3.200000,15,18,20,22,28,36,200,470,10000,26000,27000,22444,183,15,61.13743399143173,5.328487022779882,27071.697526960634,1641.6679290679024
1745516800,20,,Aggregated,16.200000,3.400000,15,18,20,22,28,36,200,470,10000,26000,27000,22466,185,15,61.095748003260276,5.328487022779882,27071.697526960634,1642.1363838689576
1745516801,20,,Aggregated,16.100000,3.300000,15,18,20,22,28,36,200,470,10000,26000,27000,22488,188,15,61.05072772324002,5.328487022779882,27071.697526960634,1642.250622554251
1745516802,20,,Aggregated,16.300000,3.100000,15,18,20,22,28,36,200,470,10000,26000,27000,22502,189,15,61.02210040495374,5.328487022779882,27071.697526960634,1642.2880188427696
1745516803,20,,Aggregated,16.700000,2.900000,15,18,20,22,28,36,200,470,10000,26000,27000,22514,191,15,60.997526822650364,5.328487022779882,27071.697526960634,1642.0318912676557
1745516804,20,,Aggregated,16.900000,2.700000,15,18,20,22,28,36,200,470,10000,26000,27000,22530,193,15,60.96670229197304,5.328487022779882,27071.697526960634,1642.1661340434976
1745516805,20,,Aggregated,17.200000,2.600000,15,18,20,21,28,36,200,470,10000,26000,27000,22548,199,15,60.92912985163376,5.328487022779882,27071.697526960634,1641.9273993258826
1745516806,20,,Aggregated,16.800000,2.600000,15,18,20,21,28,36,200,470,10000,26000,27000,22564,202,15,60.89589236130047,5.328487022779882,27071.697526960634,1642.2170714412339
1745516807,20,,Aggregated,17.400000,2.600000,15,18,20,21,28,36,200,470,10000,26000,27000,22574,206,15,60.874334218142764,5.328487022779882,27071.697526960634,1641.7787720386284
1745516808,20,,Aggregated,16.900000,2.700000,15,18,20,21,28,36,200,470,10000,26000,27000,22585,207,15,60.85174335392581,5.328487022779882,27071.697526960634,1641.4204117777285
1745516809,20,,Aggregated,16.500000,3.100000,15,18,20,22,28,36,200,490,10000,26000,27000,22609,208,15,61.405438225542476,5.328487022779882,27071.697526960634,1641.5039143703834
1745516810,20,,Aggregated,15.300000,2.800000,15,18,20,21,28,36,200,490,10000,26000,27000,22623,214,15,61.376693544811836,5.328487022779882,27071.697526960634,1641.5522256111037
1745516811,20,,Aggregated,15.200000,2.500000,15,18,20,21,28,36,200,490,10000,26000,27000,22644,215,15,61.33170301096029,5.328487022779882,27071.697526960634,1641.7465112170994
1745516812,20,,Aggregated,15.600000,2.600000,15,18,20,21,28,36,200,490,10000,26000,27000,22653,216,15,61.31243511721406,5.328487022779882,27071.697526960634,1641.9525007725247
1745516813,20,,Aggregated,15.800000,2.800000,15,18,20,21,28,36,200,490,10000,26000,27000,22677,219,15,61.26200807435546,5.328487022779882,27071.697526960634,1642.0074083873528
1745516814,20,,Aggregated,15.500000,2.800000,15,18,20,21,28,36,200,490,10000,26000,27000,22690,223,15,61.23622986312575,5.328487022779882,27071.697526960634,1641.9654473336273
1745516815,20,,Aggregated,15.100000,2.900000,15,18,20,21,28,36,200,480,10000,26000,27000,22707,226,15,61.20158305791297,5.328487022779882,27071.697526960634,1642.0334698551108
1745516816,20,,Aggregated,16.100000,3.000000,15,18,20,21,28,36,200,480,10000,26000,27000,22719,230,15,61.17501700154711,5.328487022779882,27071.697526960634,1641.707953695145
1745516817,20,,Aggregated,15.700000,2.700000,15,18,20,21,28,36,200,480,10000,26000,27000,22738,235,15,61.15194570271174,5.328487022779882,27071.697526960634,1641.1428885566013
1745516818,20,,Aggregated,15.900000,2.900000,15,18,20,21,28,36,200,480,10000,26000,27000,22751,236,15,61.12593199381409,5.328487022779882,27071.697526960634,1641.4002900971386
1745516819,20,,Aggregated,15.800000,2.700000,15,18,20,21,28,36,200,480,10000,26000,27000,22766,243,15,61.09582768836072,5.328487022779882,27071.697526960634,1641.0477466397258
1745516820,20,,Aggregated,16.600000,3.000000,15,18,20,21,28,36,200,480,10000,26000,27000,22781,248,15,61.065247016420685,5.328487022779882,27071.697526960634,1640.9352969579913
1745516821,20,,Aggregated,16.800000,2.900000,15,18,20,21,28,36,200,480,10000,26000,27000,22795,251,15,61.03619234345324,5.328487022779882,27071.697526960634,1640.7835928931784
1745516822,20,,Aggregated,15.900000,3.500000,15,18,20,21,28,36,200,480,10000,26000,27000,22822,255,15,60.99067356890374,5.328487022779882,27071.697526960634,1641.0018403295066
1745516823,20,,Aggregated,15.100000,3.500000,15,18,20,21,28,36,200,480,10000,26000,27000,22838,256,15,60.95839601692998,5.328487022779882,27071.697526960634,1641.1936684473246
1745516824,20,,Aggregated,15.800000,3.600000,15,18,20,21,28,36,200,480,10000,26000,27000,22859,260,15,60.91480274857616,5.328487022779882,27071.697526960634,1640.9216063694826
1745516825,20,,Aggregated,16.700000,3.700000,15,18,20,21,28,36,200,480,10000,26000,27000,22875,262,15,60.883302421700925,5.328487022779882,27071.697526960634,1641.0556065573771
1745516826,20,,Aggregated,16.200000,3.600000,15,18,20,21,28,36,200,480,10000,26000,27000,22893,263,15,60.84699661212256,5.328487022779882,27071.697526960634,1641.19442624383
1745516827,20,,Aggregated,17.000000,3.800000,15,18,20,21,28,36,200,470,10000,26000,27000,22903,268,15,60.82582637705148,5.328487022779882,27071.697526960634,1640.8663493865433
1745516828,20,,Aggregated,16.600000,3.400000,15,18,20,21,28,36,200,470,10000,26000,27000,22914,273,15,60.80266609655745,5.328487022779882,27071.697526960634,1640.3704722004015
1745516829,20,,Aggregated,16.900000,3.100000,15,18,20,21,28,36,200,470,10000,26000,27000,22934,277,15,60.76110185134762,5.328487022779882,27071.697526960634,1640.1511293276358
1745516830,20,,Aggregated,16.400000,3.300000,15,18,20,21,28,36,200,470,10000,26000,27000,22949,280,15,60.73114084325141,5.328487022779882,27071.697526960634,1640.2776155823783
1745516831,20,,Aggregated,16.100000,3.700000,15,18,20,21,28,36,200,470,10000,26000,27000,22966,283,15,60.69657643348782,5.328487022779882,27071.697526960634,1640.5124967343029
1745516832,20,,Aggregated,16.900000,3.300000,15,18,20,21,28,36,200,470,10000,26000,27000,22977,288,15,60.67377251135801,5.328487022779882,27071.697526960634,1640.3500021760892
1745516833,20,,Aggregated,17.700000,3.300000,15,18,20,21,28,36,200,470,10000,26000,27000,22990,291,15,60.64733424882347,5.328487022779882,27071.697526960634,1640.36807307525
1745516834,20,,Aggregated,16.000000,3.100000,15,18,20,21,28,36,200,470,10000,26000,27000,23012,295,15,60.603179168571074,5.328487022779882,27071.697526960634,1640.0917782026768
1745516835,20,,Aggregated,15.600000,3.600000,15,18,20,21,28,36,200,470,10000,26000,27000,23027,296,15,60.57452596179545,5.328487022779882,27071.697526960634,1640.123854605463
1745516836,21,,Aggregated,15.100000,3.500000,15,18,20,21,28,36,200,470,10000,26000,27000,23041,298,15,60.5459167479407,5.328487022779882,27071.697526960634,1639.6519682305457
1745516837,21,,Aggregated,14.400000,3.400000,15,18,20,21,28,36,200,470,10000,26000,27000,23070,301,15,60.48978823452593,5.328487022779882,27071.697526960634,1639.8745123537062
1745516838,21,,Aggregated,15.800000,3.600000,15,18,20,21,28,36,200,470,10000,26000,27000,23081,305,15,60.46844314718182,5.328487022779882,27071.697526960634,1639.6089424201725
1745516839,21,,Aggregated,15.500000,3.500000,15,18,20,21,28,36,200,470,10000,26000,27000,23102,311,15,60.4373251535383,4.79834305588156,27071.697526960634,1639.2598476322396
1745516840,21,,Aggregated,16.500000,3.300000,15,18,20,21,28,36,200,470,10000,26000,27000,23117,317,15,60.40722119090482,4.79834305588156,27071.697526960634,1639.0930051477267
1745516841,21,,Aggregated,16.600000,3.100000,15,18,20,21,28,36,200,470,10000,26000,27000,23136,318,15,60.370097071150404,4.79834305588156,27071.697526960634,1639.5060943983403
1745516842,21,,Aggregated,16.400000,3.500000,15,18,20,21,28,36,200,470,10000,26000,27000,23149,323,15,60.34390179183621,4.79834305588156,27071.697526960634,1639.123590651864
1745516843,21,,Aggregated,16.100000,3.600000,15,18,20,21,28,36,200,470,10000,26000,27000,23164,330,15,60.312634932363224,4.79834305588156,27071.697526960634,1638.9438352616128
1745516844,22,,Aggregated,17.200000,3.500000,15,18,20,21,28,36,200,470,10000,26000,27000,23189,337,15,60.263712137840635,4.79834305588156,27071.697526960634,1638.644960972875
1745516845,22,,Aggregated,17.000000,3.500000,15,18,20,21,28,36,200,470,10000,26000,27000,23197,338,15,60.248746644289916,4.79834305588156,27071.697526960634,1638.733284476441
1745516846,22,,Aggregated,17.000000,3.900000,15,18,20,21,28,36,200,470,10000,26000,27000,23214,344,15,60.213496708487064,4.79834305588156,27071.697526960634,1638.0662531231153
1745516847,22,,Aggregated,18.000000,4.300000,15,18,20,21,28,36,200,470,10000,26000,27000,23224,344,15,60.27153509239035,4.79834305588156,27071.697526960634,1637.94238718567
1745516848,22,,Aggregated,16.200000,4.000000,15,18,20,21,28,36,200,490,10000,26000,27000,23254,347,15,60.786615267902285,4.79834305588156,27071.697526960634,1638.5553023135806
1745516849,22,,Aggregated,16.400000,4.600000,15,18,20,21,28,36,200,490,10000,26000,27000,23262,349,15,60.77082228444624,4.79834305588156,27071.697526960634,1638.2584472530307
1745516850,22,,Aggregated,15.700000,4.200000,15,18,20,21,28,36,200,490,10000,26000,27000,23289,353,15,60.71849307667682,4.79834305588156,27071.697526960634,1638.3598265275452
1745516851,22,,Aggregated,17.500000,4.400000,15,18,20,21,28,36,200,490,10000,26000,27000,23303,356,15,60.69023215117669,4.79834305588156,27071.697526960634,1638.1650431274943
1745516852,23,,Aggregated,16.200000,3.700000,15,18,20,21,28,36,200,490,10000,26000,27000,23326,358,15,60.65999693006171,4.79834305588156,27071.697526960634,1637.9081282688844
1745516853,23,,Aggregated,17.100000,3.600000,15,18,20,21,28,36,200,490,10000,26000,27000,23352,364,15,60.60840228243103,4.79834305588156,27071.697526960634,1637.618919150394
1745516854,23,,Aggregated,17.200000,3.900000,15,18,20,21,28,36,200,490,10000,26000,27000,23370,366,15,60.57194032187059,4.79834305588156,27071.697526960634,1637.8599914420197
1745516855,23,,Aggregated,17.600000,3.300000,15,18,20,21,28,36,200,490,10000,26000,27000,23387,369,15,60.53745802729045,4.79834305588156,27071.697526960634,1637.7666652413734
1745516856,23,,Aggregated,18.700000,3.300000,15,18,20,21,28,36,200,490,10000,26000,27000,23408,374,15,60.49326599998669,4.79834305588156,27071.697526960634,1637.4912423103212
1745516857,23,,Aggregated,18.100000,2.900000,15,18,20,21,28,36,200,490,10000,26000,27000,23425,375,15,60.45937723785802,4.79834305588156,27071.697526960634,1637.4680896478121
