timestamp,cpu_requests_compose-post-service,mem_requests_compose-post-service,cpu_usage_compose-post-service,mem_usage_compose-post-service,cpu_requests_home-timeline-redis,mem_requests_home-timeline-redis,cpu_usage_home-timeline-redis,mem_usage_home-timeline-redis,cpu_requests_home-timeline-service,mem_requests_home-timeline-service,cpu_usage_home-timeline-service,mem_usage_home-timeline-service,cpu_requests_jaeger,mem_requests_jaeger,cpu_usage_jaeger,mem_usage_jaeger,cpu_requests_media-frontend,mem_requests_media-frontend,cpu_usage_media-frontend,mem_usage_media-frontend,cpu_requests_media-memcached,mem_requests_media-memcached,cpu_usage_media-memcached,mem_usage_media-memcached,cpu_requests_media-mongodb,mem_requests_media-mongodb,cpu_usage_media-mongodb,mem_usage_media-mongodb,cpu_requests_media-service,mem_requests_media-service,cpu_usage_media-service,mem_usage_media-service,cpu_requests_nginx-thrift,mem_requests_nginx-thrift,cpu_usage_nginx-thrift,mem_usage_nginx-thrift,cpu_requests_post-storage-memcached,mem_requests_post-storage-memcached,cpu_usage_post-storage-memcached,mem_usage_post-storage-memcached,cpu_requests_post-storage-mongodb,mem_requests_post-storage-mongodb,cpu_usage_post-storage-mongodb,mem_usage_post-storage-mongodb,cpu_requests_post-storage-service,mem_requests_post-storage-service,cpu_usage_post-storage-service,mem_usage_post-storage-service,cpu_requests_social-graph-mongodb,mem_requests_social-graph-mongodb,cpu_usage_social-graph-mongodb,mem_usage_social-graph-mongodb,cpu_requests_social-graph-redis,mem_requests_social-graph-redis,cpu_usage_social-graph-redis,mem_usage_social-graph-redis,cpu_requests_social-graph-service,mem_requests_social-graph-service,cpu_usage_social-graph-service,mem_usage_social-graph-service,cpu_requests_text-service,mem_requests_text-service,cpu_usage_text-service,mem_usage_text-service,cpu_requests_unique-id-service,mem_requests_unique-id-service,cpu_usage_unique-id-service,mem_usage_unique-id-service,cpu_requests_url-shorten-memcached,mem_requests_url-shorten-memcached,cpu_usage_url-shorten-memcached,mem_usage_url-shorten-memcached,cpu_requests_url-shorten-mongodb,mem_requests_url-shorten-mongodb,cpu_usage_url-shorten-mongodb,mem_usage_url-shorten-mongodb,cpu_requests_url-shorten-service,mem_requests_url-shorten-service,cpu_usage_url-shorten-service,mem_usage_url-shorten-service,cpu_requests_user-memcached,mem_requests_user-memcached,cpu_usage_user-memcached,mem_usage_user-memcached,cpu_requests_user-mention-service,mem_requests_user-mention-service,cpu_usage_user-mention-service,mem_usage_user-mention-service,cpu_requests_user-mongodb,mem_requests_user-mongodb,cpu_usage_user-mongodb,mem_usage_user-mongodb,cpu_requests_user-service,mem_requests_user-service,cpu_usage_user-service,mem_usage_user-service,cpu_requests_user-timeline-mongodb,mem_requests_user-timeline-mongodb,cpu_usage_user-timeline-mongodb,mem_usage_user-timeline-mongodb,cpu_requests_user-timeline-redis,mem_requests_user-timeline-redis,cpu_usage_user-timeline-redis,mem_usage_user-timeline-redis,cpu_requests_user-timeline-service,mem_requests_user-timeline-service,cpu_usage_user-timeline-service,mem_usage_user-timeline-service,user-service-latency_user-service,media-service-latency_media-service,compose-post-service-latency_compose-post-service,text-service-latency_text-service,unique-id-service-latency_unique-id-service,url-shorten-service-latency_url-shorten-service,user-mention-service-latency_user-mention-service,social-graph-service-latency_social-graph-service,home-timeline-service-read-latency_home-timeline-service,home-timeline-service-write-latency_home-timeline-service,post-storage-service-read-latency_post-storage-service,post-storage-service-write-latency_post-storage-service,user-timeline-service-read-latency_user-timeline-service,user-timeline-service-write-latency_user-timeline-service,user-service-cpu_user-service,media-service-cpu_media-service,compose-post-service-cpu_compose-post-service,text-service-cpu_text-service,unique-id-service-cpu_unique-id-service,url-shorten-service-cpu_url-shorten-service,user-mention-service-cpu_user-mention-service,social-graph-service-cpu_social-graph-service,home-timeline-service-cpu_home-timeline-service,post-storage-service-cpu_post-storage-service,user-timeline-service-cpu_user-timeline-service,user-service-memory_user-service,media-service-memory_media-service,compose-post-service-memory_compose-post-service,text-service-memory_text-service,unique-id-service-memory_unique-id-service,url-shorten-service-memory_url-shorten-service,user-mention-service-memory_user-mention-service,social-graph-service-memory_social-graph-service,home-timeline-service-memory_home-timeline-service,post-storage-service-memory_post-storage-service,user-timeline-service-memory_user-timeline-service,user-service-workload_user-service,media-service-workload_media-service,compose-post-service-workload_compose-post-service,text-service-workload_text-service,unique-id-service-workload_unique-id-service,url-shorten-service-workload_url-shorten-service,user-mention-service-workload_user-mention-service,social-graph-service-workload_social-graph-service,home-timeline-service-read-workload_home-timeline-service,home-timeline-service-write-workload_home-timeline-service,post-storage-service-workload_post-storage-service,user-timeline-service-read-workload_user-timeline-service,user-timeline-service-write-workload_user-timeline-service
2025-04-21 03:14:42,90m,128Mi,5m,25Mi,100m,128Mi,1m,6Mi,90m,128Mi,5m,30Mi,100m,128Mi,0m,13Mi,100m,128Mi,0m,15Mi,100m,128Mi,0m,2Mi,100m,128Mi,3m,76Mi,100m,128Mi,1m,3Mi,100m,128Mi,6m,46Mi,100m,128Mi,0m,9Mi,100m,128Mi,4m,113Mi,100m,128Mi,3m,8Mi,100m,128Mi,3m,83Mi,100m,128Mi,1m,6Mi,100m,128Mi,2m,5Mi,100m,128Mi,3m,5Mi,100m,128Mi,1m,3Mi,100m,128Mi,0m,2Mi,100m,128Mi,4m,115Mi,100m,128Mi,2m,5Mi,100m,128Mi,1m,2Mi,100m,128Mi,2m,5Mi,100m,128Mi,3m,82Mi,100m,128Mi,1m,4Mi,100m,128Mi,4m,98Mi,100m,128Mi,1m,6Mi,90m,128Mi,4m,33Mi,0.0,0.0,209.79166666666663,4.82435064935065,0.0,3.5530821917808213,4.2358657243816245,3.2128099173553695,9.89999999999998,4.865720524017469,5.749999999999994,0.0,4.871376811594202,2.943877551020402,0.0012435717443196887,0.0011964187442965316,0.001116796,0.0026674524940772815,0.0011376707707876537,0.0018613879922458791,0.002171446106247604,0.0019255993288231192,0.00040571044873394404,0.0029952175385136275,0.00040333469153776166,4714496.0,2957096.4210526315,3759542.8571428573,4941285.052631578,3083832.8888888885,5182668.800000001,4841062.4,4960870.4,3488768.0,8241152.0,4378624.0,2.05685618729097,2.8862876254180603,2.528428093645485,2.8862876254180603,2.8862876254180603,2.862876254180602,2.8729096989966556,2.8862876254180603,7.9799331103678925,2.809364548494983,11.996655518394649,2.05685618729097,2.822742474916388
2025-04-21 03:15:54,70m,128Mi,6m,26Mi,100m,128Mi,1m,6Mi,70m,128Mi,5m,29Mi,100m,128Mi,0m,13Mi,100m,128Mi,0m,15Mi,100m,128Mi,0m,2Mi,100m,128Mi,3m,78Mi,100m,128Mi,1m,3Mi,100m,128Mi,6m,46Mi,100m,128Mi,0m,9Mi,100m,128Mi,4m,113Mi,100m,128Mi,3m,8Mi,100m,128Mi,3m,83Mi,100m,128Mi,1m,6Mi,100m,128Mi,2m,5Mi,100m,128Mi,3m,5Mi,100m,128Mi,1m,3Mi,100m,128Mi,0m,2Mi,100m,128Mi,4m,115Mi,100m,128Mi,2m,5Mi,100m,128Mi,1m,2Mi,100m,128Mi,2m,5Mi,100m,128Mi,3m,84Mi,100m,128Mi,1m,4Mi,100m,128Mi,4m,98Mi,100m,128Mi,1m,6Mi,70m,128Mi,4m,32Mi,0.0,0.0,218.84020618556696,4.836488250652741,0.0,3.3798449612403076,4.203703703703702,3.0803571428571397,13.712499999999867,4.884529147982063,4.786764705882352,0.0,4.858723958333334,3.225961538461535,0.0012349605328247882,0.0011749621722044615,0.001116796,0.002770932238427211,0.00114984842374602,0.0018560395873308097,0.0022520580581574276,0.0019186325476773277,0.0008927120000000003,0.00300822044367299,0.000830824,4717514.105263158,2963455.9999999995,3759542.8571428573,4963123.200000001,3083377.7777777775,5174223.238095238,4836790.857142857,4969472.0,4160950.8571428573,8344780.800000001,5052123.428571429,1.939799331103679,2.9096989966555182,2.5852842809364547,2.9096989966555182,2.9096989966555182,2.9096989966555182,2.9096989966555182,2.9096989966555182,7.527621962095874,2.7725752508361206,11.832775919732441,1.9297658862876255,2.8260869565217392
2025-04-21 03:17:08,60m,128Mi,6m,27Mi,100m,128Mi,1m,6Mi,110m,128Mi,5m,29Mi,100m,128Mi,0m,13Mi,100m,128Mi,0m,15Mi,100m,128Mi,0m,2Mi,100m,128Mi,3m,78Mi,100m,128Mi,1m,3Mi,100m,128Mi,6m,46Mi,100m,128Mi,0m,9Mi,100m,128Mi,4m,114Mi,100m,128Mi,3m,8Mi,100m,128Mi,3m,83Mi,100m,128Mi,1m,6Mi,100m,128Mi,2m,5Mi,100m,128Mi,3m,5Mi,100m,128Mi,1m,3Mi,100m,128Mi,0m,2Mi,100m,128Mi,4m,116Mi,100m,128Mi,2m,5Mi,100m,128Mi,1m,2Mi,100m,128Mi,2m,5Mi,100m,128Mi,3m,84Mi,100m,128Mi,1m,4Mi,100m,128Mi,4m,98Mi,100m,128Mi,1m,6Mi,110m,128Mi,4m,32Mi,0.0,0.0,241.0398230088493,4.891304347826086,0.0,3.4790209790209765,4.2334494773519165,2.8676470588235246,6.90476190476186,4.735491071428573,4.7734375,0.0,4.8811576354679795,3.121287128712871,0.0012379850630810563,0.001185783240360868,0.0010594570164093949,0.002757021366319934,0.0011539945504087192,0.0018869784659597316,0.002258906068116433,0.0019326567510404573,0.0008927120000000003,0.0029879223419180803,0.000830824,4731120.941176469,2974342.736842105,4598169.6,5005107.200000001,3082601.411764706,5182259.199999999,4836790.857142857,4968243.2,0.0,8413183.999999998,5052123.428571429,2.0301003344481603,2.9163879598662206,2.6555183946488294,2.9163879598662206,2.9163879598662206,2.9163879598662206,2.9163879598662206,2.9163879598662206,7.4280936454849495,2.789297658862876,11.63210702341137,2.0301003344481603,2.8662207357859533
2025-04-21 03:18:23,90m,128Mi,6m,27Mi,100m,128Mi,1m,6Mi,90m,128Mi,4m,29Mi,100m,128Mi,0m,13Mi,100m,128Mi,0m,15Mi,100m,128Mi,0m,2Mi,100m,128Mi,3m,78Mi,100m,128Mi,1m,3Mi,100m,128Mi,6m,47Mi,100m,128Mi,0m,9Mi,100m,128Mi,4m,114Mi,100m,128Mi,3m,8Mi,100m,128Mi,3m,85Mi,100m,128Mi,1m,6Mi,100m,128Mi,2m,5Mi,100m,128Mi,3m,5Mi,100m,128Mi,1m,3Mi,100m,128Mi,0m,2Mi,100m,128Mi,4m,116Mi,100m,128Mi,2m,5Mi,100m,128Mi,1m,2Mi,100m,128Mi,2m,5Mi,100m,128Mi,3m,84Mi,100m,128Mi,1m,5Mi,100m,128Mi,4m,98Mi,100m,128Mi,1m,6Mi,90m,128Mi,4m,30Mi,0.0,0.0,223.5779816513762,4.867197452229299,0.0,3.6556603773584895,4.18071161048689,2.855392156862742,4.626744186046513,4.611587982832617,4.860169491525424,0.0,4.937788018433178,3.0123762376237604,0.001246871271721275,0.001187561045878393,0.0013711570833333333,0.0027770230569379674,0.001175052062682398,0.0019554067166662565,0.0022621010974606314,0.0019326849349740557,0.0008038404134356153,0.002902081811291897,0.000830824,4739754.666666667,2981888.0,1835008.0,5011865.600000001,3073820.4444444445,5178572.8,4828752.842105263,4961980.631578947,3887786.666666667,8455168.0,5052123.428571429,2.1739130434782608,2.923076923076923,2.6053511705685617,2.9264214046822743,2.9264214046822743,2.9264214046822743,2.9264214046822743,2.9264214046822743,7.157190635451505,2.7056856187290967,11.454849498327759,2.003344481605351,2.869565217391304
2025-04-21 03:19:37,70m,128Mi,6m,26Mi,100m,128Mi,1m,6Mi,110m,128Mi,4m,27Mi,100m,128Mi,0m,13Mi,100m,128Mi,0m,15Mi,100m,128Mi,0m,2Mi,100m,128Mi,3m,78Mi,100m,128Mi,1m,3Mi,100m,128Mi,6m,47Mi,100m,128Mi,0m,9Mi,100m,128Mi,4m,115Mi,100m,128Mi,3m,8Mi,100m,128Mi,3m,85Mi,100m,128Mi,1m,6Mi,100m,128Mi,2m,5Mi,100m,128Mi,3m,5Mi,100m,128Mi,1m,3Mi,100m,128Mi,0m,2Mi,100m,128Mi,4m,116Mi,100m,128Mi,2m,5Mi,100m,128Mi,1m,2Mi,100m,128Mi,2m,5Mi,100m,128Mi,3m,84Mi,100m,128Mi,1m,4Mi,100m,128Mi,4m,98Mi,100m,128Mi,1m,6Mi,ERROR,ERROR,ERROR,ERROR,0.0,0.0,230.22123893805312,4.912790697674418,0.0,3.6467741935483873,4.244545454545453,3.004587155963299,4.430715935334871,4.241489361702127,4.943396226415095,0.0,5.749999999999983,3.5495283018867916,0.001240215146884629,0.001121806271675116,0.0010448791666666664,0.0026246876987723847,0.0011704531512362012,0.001962922169495713,0.002257282420511694,0.0019156413064484975,0.0008135833333333336,0.0028782311721404327,0.0004082796119751579,4750131.2,2985369.6000000006,3833856.0,5037465.6,3064454.736842105,5183078.400000001,4824473.600000001,4947105.684210526,3887786.666666667,8523991.578947369,5950122.666666667,1.9698996655518395,2.869565217391304,2.702341137123746,2.903010033444816,2.903010033444816,2.903010033444816,2.903010033444816,2.903010033444816,7.588628762541806,2.779264214046823,11.311036789297658,2.003344481605351,2.8528428093645486
2025-04-21 03:20:50,90m,128Mi,5m,26Mi,100m,128Mi,1m,6Mi,90m,128Mi,4m,28Mi,100m,128Mi,0m,13Mi,100m,128Mi,0m,15Mi,100m,128Mi,0m,2Mi,100m,128Mi,3m,78Mi,100m,128Mi,1m,3Mi,100m,128Mi,6m,47Mi,100m,128Mi,0m,9Mi,100m,128Mi,4m,115Mi,100m,128Mi,3m,8Mi,100m,128Mi,3m,85Mi,100m,128Mi,1m,6Mi,100m,128Mi,2m,5Mi,100m,128Mi,3m,5Mi,100m,128Mi,1m,3Mi,100m,128Mi,0m,2Mi,100m,128Mi,4m,117Mi,100m,128Mi,2m,5Mi,100m,128Mi,1m,2Mi,100m,128Mi,2m,5Mi,100m,128Mi,3m,86Mi,100m,128Mi,1m,4Mi,100m,128Mi,4m,98Mi,100m,128Mi,1m,6Mi,90m,128Mi,4m,33Mi,0.0,0.0,233.57499999999985,4.93716755319149,0.0,3.695161290322581,4.280249110320284,3.104910714285714,4.347380410022778,4.216666666666666,5.687499999999992,0.06395348837209408,7.979166666666652,3.4791666666666665,0.0012327258991407424,0.0011610948220041179,0.0010448791666666664,0.0026138336598454737,0.0011691877705443264,0.0019360612904026347,0.002216020651621231,0.0018740795132696963,0.0008135833333333336,0.00276963193774964,0.00025249897519717744,4747878.4,2983612.6315789474,3833856.0,5054259.2,3068313.6,5174067.199999999,4834142.315789474,4927488.0,3887786.666666667,8521523.200000001,5971968.0,2.05685618729097,2.849498327759197,2.6153846153846154,2.849498327759197,2.849498327759197,2.849498327759197,2.849498327759197,2.849498327759197,7.551839464882943,2.7257525083612038,11.290969899665551,2.05685618729097,2.809364548494983
2025-04-21 03:22:03,70m,128Mi,7m,30Mi,100m,128Mi,2m,6Mi,70m,128Mi,6m,39Mi,100m,128Mi,0m,13Mi,100m,128Mi,0m,15Mi,100m,128Mi,0m,2Mi,100m,128Mi,3m,80Mi,100m,128Mi,1m,3Mi,100m,128Mi,8m,48Mi,100m,128Mi,0m,9Mi,100m,128Mi,4m,116Mi,100m,128Mi,4m,9Mi,100m,128Mi,3m,85Mi,100m,128Mi,1m,6Mi,100m,128Mi,2m,5Mi,100m,128Mi,3m,5Mi,100m,128Mi,1m,3Mi,100m,128Mi,0m,2Mi,100m,128Mi,4m,118Mi,100m,128Mi,2m,5Mi,100m,128Mi,1m,2Mi,100m,128Mi,3m,5Mi,100m,128Mi,3m,86Mi,100m,128Mi,1m,5Mi,100m,128Mi,5m,98Mi,100m,128Mi,1m,6Mi,70m,128Mi,5m,37Mi,0.0,0.0,405.03731343283545,4.885869565217391,0.0,3.764492753623186,4.208448753462602,2.7076923076923083,82.28846153846152,4.927966101694913,7.333333333333328,0.0,9.779999999999998,3.6500000000000012,0.001346268024497433,0.0012751518099028349,0.0010448791666666664,0.0034254939710203626,0.0013088767404848738,0.002329229843267207,0.002770459585669727,0.0021999159973063614,0.0008728399865199146,0.0035887159602283835,0.00013348845041322345,4751155.2,3008102.4,3833856.0,5075353.6,3102105.6,5184512.0,4841903.157894737,4943872.0,4665344.0,8625152.0,0.0,2.7257525083612038,4.08695652173913,3.842809364548495,4.08695652173913,4.08695652173913,4.08695652173913,4.08695652173913,4.08695652173913,11.54180602006689,3.9565217391304346,16.909698996655518,2.819397993311037,4.066889632107023
2025-04-21 03:23:17,110m,128Mi,9m,33Mi,100m,128Mi,2m,6Mi,110m,128Mi,8m,45Mi,100m,128Mi,0m,13Mi,100m,128Mi,0m,15Mi,100m,128Mi,0m,2Mi,100m,128Mi,2m,80Mi,100m,128Mi,1m,3Mi,100m,128Mi,10m,48Mi,100m,128Mi,0m,9Mi,100m,128Mi,4m,117Mi,100m,128Mi,5m,10Mi,100m,128Mi,4m,85Mi,100m,128Mi,1m,6Mi,100m,128Mi,3m,5Mi,100m,128Mi,5m,5Mi,100m,128Mi,1m,3Mi,100m,128Mi,0m,2Mi,100m,128Mi,5m,120Mi,100m,128Mi,3m,5Mi,100m,128Mi,1m,2Mi,100m,128Mi,4m,5Mi,100m,128Mi,4m,86Mi,100m,128Mi,2m,5Mi,100m,128Mi,6m,98Mi,100m,128Mi,2m,6Mi,170m,128Mi,6m,40Mi,0.0,0.0,558.506944444444,4.8963375796178354,0.0,3.6595563139931766,4.205963302752295,2.4700000000000024,82.44444444444456,4.7376712328767105,5.124999999999983,0.0,7.781249999999994,3.451793721973094,0.0015462253673539132,0.0014891016572892576,0.0009824373783513345,0.004612832842890981,0.001521483202145984,0.00292806873455632,0.0036349155666504625,0.0027871934822916336,0.0021173980261929223,0.004976043214234285,0.001790282899838449,4766105.6,3055831.5789473685,4833280.0,5115041.684210526,3115212.8,5221376.0,4860928.0,5031058.285714285,8659763.2,9011200.0,6335692.8,4.003344481605351,5.993311036789297,5.5719063545150505,5.993311036789297,5.993311036789297,5.993311036789297,5.993311036789297,5.993311036789297,17.160535117056856,5.722408026755852,24.525083612040135,4.003344481605351,5.8193979933110365
2025-04-21 03:24:32,90m,128Mi,10m,29Mi,100m,128Mi,2m,6Mi,140m,128Mi,9m,39Mi,100m,128Mi,0m,13Mi,100m,128Mi,0m,15Mi,100m,128Mi,0m,2Mi,100m,128Mi,3m,80Mi,100m,128Mi,2m,3Mi,100m,128Mi,12m,48Mi,100m,128Mi,0m,10Mi,100m,128Mi,5m,118Mi,100m,128Mi,6m,10Mi,100m,128Mi,4m,87Mi,100m,128Mi,1m,6Mi,100m,128Mi,3m,5Mi,100m,128Mi,5m,5Mi,100m,128Mi,2m,3Mi,100m,128Mi,0m,2Mi,100m,128Mi,5m,121Mi,100m,128Mi,3m,5Mi,100m,128Mi,1m,2Mi,100m,128Mi,4m,5Mi,100m,128Mi,4m,86Mi,100m,128Mi,2m,4Mi,100m,128Mi,6m,98Mi,100m,128Mi,2m,6Mi,170m,128Mi,7m,38Mi,0.0,0.0,539.7569444444451,4.882335851249274,0.0,3.6692307692307677,4.1985049833887045,2.5256410256410273,24.415517241379337,4.443847656249999,5.083333333333295,0.0,7.46428571428572,3.3476890756302504,0.0016338478570521945,0.0015708941541499183,0.003228875666666667,0.005079377269171001,0.0016050541411020585,0.0031415037054415484,0.0039278924653961085,0.002966814801186019,0.0026812616666666666,0.0055109398291979545,0.002053831666666667,4769996.8,3106201.5999999996,6200173.714285715,5115699.2,3142802.2857142854,5227520.0,4867608.380952381,5115123.809523809,1792000.0,9461555.200000001,2146304.0,4.331103678929765,6.454849498327759,5.762541806020066,6.454849498327759,6.418060200668896,6.454849498327759,6.454849498327759,6.448160535117057,23.943143812709028,8.2876254180602,26.51839464882943,4.150501672240803,6.140468227424749
2025-04-21 03:25:45,110m,128Mi,10m,32Mi,100m,128Mi,2m,6Mi,140m,128Mi,9m,41Mi,100m,128Mi,0m,13Mi,100m,128Mi,0m,15Mi,100m,128Mi,0m,2Mi,100m,128Mi,2m,80Mi,100m,128Mi,2m,3Mi,100m,128Mi,12m,48Mi,100m,128Mi,0m,10Mi,100m,128Mi,5m,118Mi,100m,128Mi,6m,10Mi,100m,128Mi,4m,87Mi,100m,128Mi,1m,6Mi,100m,128Mi,3m,5Mi,100m,128Mi,5m,5Mi,100m,128Mi,2m,3Mi,100m,128Mi,0m,2Mi,100m,128Mi,5m,122Mi,100m,128Mi,3m,5Mi,100m,128Mi,1m,2Mi,100m,128Mi,4m,5Mi,100m,128Mi,4m,88Mi,100m,128Mi,2m,5Mi,100m,128Mi,6m,98Mi,100m,128Mi,2m,6Mi,110m,128Mi,7m,33Mi,0.0,0.0,547.2222222222215,4.898569760653824,0.0,3.7608381502890182,4.222636815920398,2.7440476190476195,25.107142857142616,4.4826732673267315,10.749999999999984,0.0,6.664062499999995,3.2325327510917075,0.0016007756833854281,0.0015760749784119107,0.003228875666666667,0.004831794765126927,0.001582664401500673,0.0030653886991122517,0.004014081263247294,0.002929716189509764,0.000966267163891507,0.005402424707069658,0.0008407718869532938,4764876.8,3160602.947368421,6200173.714285715,5111603.2,3140403.2,5229031.619047619,4869529.6,5218099.199999999,4331812.571428572,9986252.799999999,5086646.857142857,4.090301003344481,6.377926421404682,5.752508361204013,6.377926421404682,6.377926421404682,6.377926421404682,6.377926421404682,6.377926421404682,23.665551839464882,8.217391304347826,26.217391304347824,4.090301003344481,6.1237458193979935
2025-04-21 03:26:59,90m,128Mi,9m,31Mi,100m,128Mi,2m,6Mi,90m,128Mi,8m,39Mi,100m,128Mi,0m,13Mi,100m,128Mi,0m,15Mi,100m,128Mi,0m,2Mi,100m,128Mi,3m,80Mi,100m,128Mi,1m,3Mi,100m,128Mi,10m,48Mi,100m,128Mi,0m,10Mi,100m,128Mi,4m,118Mi,100m,128Mi,5m,10Mi,100m,128Mi,4m,87Mi,100m,128Mi,1m,6Mi,100m,128Mi,3m,5Mi,100m,128Mi,4m,5Mi,100m,128Mi,1m,3Mi,100m,128Mi,0m,2Mi,100m,128Mi,5m,122Mi,100m,128Mi,3m,5Mi,100m,128Mi,1m,2Mi,100m,128Mi,3m,5Mi,100m,128Mi,4m,88Mi,100m,128Mi,1m,4Mi,100m,128Mi,5m,98Mi,100m,128Mi,2m,6Mi,90m,128Mi,6m,32Mi,0.0,0.0,526.3586956521733,4.91140865737344,0.0,3.7594827586206896,4.267751479289938,3.136815920398011,5.132978723404221,4.101075268817203,12.749999999999968,0.0,4.98758865248227,3.201030927835054,0.0014660781191627333,0.0013965690391522661,0.0014192373462978101,0.0041054456489931475,0.0013782356599165522,0.002635942909245462,0.003253224361142398,0.002453878047586751,0.000906884,0.004423846959988803,0.0007907480000000002,4748126.315789474,3192293.052631579,8560640.0,5082726.399999999,3112374.8571428577,5220761.600000001,4875468.8,5285133.47368421,4331812.571428572,10391347.2,5086646.857142857,3.528428093645485,5.100334448160535,4.381270903010034,5.100334448160535,5.100334448160535,5.100334448160535,5.100334448160535,5.070234113712375,19.4247491638796,6.8561872909699,20.274247491638796,3.421404682274247,4.7558528428093645
2025-04-21 03:28:12,70m,128Mi,6m,28Mi,100m,128Mi,1m,6Mi,70m,128Mi,6m,35Mi,100m,128Mi,0m,13Mi,100m,128Mi,0m,15Mi,100m,128Mi,0m,2Mi,100m,128Mi,3m,82Mi,100m,128Mi,1m,3Mi,100m,128Mi,6m,48Mi,100m,128Mi,0m,11Mi,100m,128Mi,4m,119Mi,100m,128Mi,3m,10Mi,100m,128Mi,3m,89Mi,100m,128Mi,1m,6Mi,100m,128Mi,2m,5Mi,100m,128Mi,3m,5Mi,100m,128Mi,1m,3Mi,100m,128Mi,0m,2Mi,100m,128Mi,4m,122Mi,100m,128Mi,2m,5Mi,100m,128Mi,1m,2Mi,100m,128Mi,2m,5Mi,100m,128Mi,3m,88Mi,100m,128Mi,1m,5Mi,100m,128Mi,4m,98Mi,100m,128Mi,1m,6Mi,140m,128Mi,4m,30Mi,0.0,0.0,204.24999999999972,4.982346241457859,0.0,3.8701456310679614,4.311561561561561,3.5062111801242257,4.354294478527606,4.133152173913043,15.249999999999968,0.0,6.520833333333328,3.1355932203389796,0.0012575874038741658,0.0011864594572012926,0.0006896370959891663,0.0027753233065572836,0.0011778400766879484,0.001948251160686394,0.00228295521513743,0.0019326388288023251,0.000906884,0.003094895528984265,0.0007907480000000002,4746186.105263158,3195742.3157894732,0.0,5062070.857142857,3107020.8,5195668.2105263155,4857446.4,5269959.11111111,4331812.571428572,10479939.368421052,5086646.857142857,2.117056856187291,3.1839464882943145,2.5551839464882944,3.1739130434782608,3.080267558528428,3.0568561872909696,3.0568561872909696,3.080267558528428,13.729096989966555,5.096989966555184,12.71571906354515,2.1103678929765888,2.9698996655518393
2025-04-21 03:29:25,90m,128Mi,5m,26Mi,100m,128Mi,1m,5Mi,90m,128Mi,4m,29Mi,100m,128Mi,0m,13Mi,100m,128Mi,0m,15Mi,100m,128Mi,0m,2Mi,100m,128Mi,3m,82Mi,100m,128Mi,1m,3Mi,100m,128Mi,5m,48Mi,100m,128Mi,0m,11Mi,100m,128Mi,4m,119Mi,100m,128Mi,3m,10Mi,100m,128Mi,3m,89Mi,100m,128Mi,1m,6Mi,100m,128Mi,2m,5Mi,100m,128Mi,2m,5Mi,100m,128Mi,1m,3Mi,100m,128Mi,0m,2Mi,100m,128Mi,4m,122Mi,100m,128Mi,2m,5Mi,100m,128Mi,0m,2Mi,100m,128Mi,2m,5Mi,100m,128Mi,3m,88Mi,100m,128Mi,1m,4Mi,100m,128Mi,4m,98Mi,100m,128Mi,1m,6Mi,90m,128Mi,4m,27Mi,0.0,0.0,123.86363636363609,5.835714285714278,0.0,3.9394409937888186,4.349190283400809,3.658396946564882,4.933333333333333,4.423515981735161,12.625000000000014,0.11805555555555558,7.068181818181808,3.5529661016949183,0.0011898746555559813,0.0011284056713269186,0.0008185997764996459,0.0024446617319629185,0.0010961309348069982,0.001762555155648618,0.0020163580917710302,0.0017312523655476288,0.0008147357710031228,0.002709051141707171,0.0006451336518329381,4741012.2105263155,3191398.4,3486515.1999999997,5048807.6190476185,3084288.0,5193728.0,4848230.399999999,5244928.0,5347737.6,10514432.0,6262784.0,1.8227424749163879,2.4448160535117056,2.1103678929765888,2.4448160535117056,2.4448160535117056,2.4448160535117056,2.411371237458194,2.4448160535117056,6.521739130434782,2.2642140468227425,9.983277591973245,1.8193979933110367,2.374581939799331
